block_number,total_supply,timestamp,time
15864284,0,1667173991,2022-10-30 23:53:11
15871384,0,1667259647,2022-10-31 23:40:47
15878584,0,1667346803,2022-11-01 23:53:23
15885684,0,1667432519,2022-11-02 23:41:59
15892884,0,1667519483,2022-11-03 23:51:23
15900084,0,1667606267,2022-11-04 23:57:47
15907184,0,1667691971,2022-11-05 23:46:11
15914384,0,1667778767,2022-11-06 23:52:47
15921584,0,1667865551,2022-11-07 23:59:11
15928684,0,1667951171,2022-11-08 23:46:11
15935884,0,1668038219,2022-11-09 23:56:59
15942984,0,1668123887,2022-11-10 23:44:47
15950184,0,1668210875,2022-11-11 23:54:35
15957284,0,1668296459,2022-11-12 23:40:59
15964484,0,1668383195,2022-11-13 23:46:35
15971684,0,1668469991,2022-11-14 23:53:11
15978784,0,1668555779,2022-11-15 23:42:59
15985984,0,1668642767,2022-11-16 23:52:47
15993084,0,1668728459,2022-11-17 23:40:59
16000284,0,1668815351,2022-11-18 23:49:11
16007484,0,1668902183,2022-11-19 23:56:23
16014584,0,1668987827,2022-11-20 23:43:47
16021784,0,1669074671,2022-11-21 23:51:11
16028884,0,1669160459,2022-11-22 23:40:59
16036084,0,1669247615,2022-11-23 23:53:35
16043184,0,1669333223,2022-11-24 23:40:23
16050384,0,1669420163,2022-11-25 23:49:23
16057584,0,1669507055,2022-11-26 23:57:35
16064684,0,1669592735,2022-11-27 23:45:35
16071884,0,1669679435,2022-11-28 23:50:35
16078984,0,1669765211,2022-11-29 23:40:11
16086184,0,1669852211,2022-11-30 23:50:11
16093384,0,1669939055,2022-12-01 23:57:35
16100484,0,1670024639,2022-12-02 23:43:59
16107684,0,1670111495,2022-12-03 23:51:35
16114784,0,1670197235,2022-12-04 23:40:35
16121984,0,1670284319,2022-12-05 23:51:59
16129184,0,1670371079,2022-12-06 23:57:59
16136184,0,1670456567,2022-12-07 23:42:47
16143384,0,1670543423,2022-12-08 23:50:23
16150484,0,1670629223,2022-12-09 23:40:23
16157684,0,1670716031,2022-12-10 23:47:11
16164884,0,1670802923,2022-12-11 23:55:23
16171984,0,1670888639,2022-12-12 23:43:59
16179184,0,1670975639,2022-12-13 23:53:59
16186284,0,1671061271,2022-12-14 23:41:11
16193484,0,1671148211,2022-12-15 23:50:11
16200684,0,1671235091,2022-12-16 23:58:11
16207784,0,1671320723,2022-12-17 23:45:23
16214984,0,1671407591,2022-12-18 23:53:11
16222084,0,1671493211,2022-12-19 23:40:11
16229284,0,1671580007,2022-12-20 23:46:47
